縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,區域立委候選人1＿候選人名稱,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,區域立委候選人7＿候選人名稱,區域立委候選人7＿黨籍,區域立委候選人7_得票數,區域立委候選人8＿候選人名稱,區域立委候選人8＿黨籍,區域立委候選人8_得票數,區域立委候選人9＿候選人名稱,區域立委候選人9＿黨籍,區域立委候選人9_得票數,區域立委候選人10＿候選人名稱,區域立委候選人10＿黨籍,區域立委候選人10_得票數,區域立委有效票數A,區域立委無效票數B,區域立委投票數C,區域立委選舉人數G,"不分區政黨(1)

民主進步黨","不分區政黨(2)

親民黨","不分區政黨(3)

自由台灣黨","不分區政黨(4)

和平鴿聯盟黨","不分區政黨(5)

軍公教聯盟黨","不分區政黨(6)

民國黨","不分區政黨(7)

信心希望聯盟","不分區政黨(8)

中華統一促進黨","不分區政黨(9)

中國國民黨","不分區政黨(10)

台灣團結聯盟","不分區政黨(11)

時代力量","不分區政黨(12)

大愛憲改聯盟","不分區政黨(13)

綠黨社會民主黨聯盟","不分區政黨(14)

台灣獨立黨","不分區政黨(15)

無黨團結聯盟","不分區政黨(16)

新黨","不分區政黨(17)

健保免費連線","不分區政黨(18)

樹黨",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
花蓮縣,豐濱鄉,港口村,10015080004,朱立倫/王如玄,234,蔡英文/陳建仁,120,宋楚瑜/徐欣瑩,40,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,1,蕭美琴,民主進步黨,43,楊悟空,無黨籍,0,王廷升,中國國民黨,20,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,68,17,1,8,12,6,1,1,181,5,61,0,10,2,1,6,0,2,0,0,0,0
花蓮縣,豐濱鄉,磯崎村,10015080003,朱立倫/王如玄,120,蔡英文/陳建仁,35,宋楚瑜/徐欣瑩,23,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,1,蕭美琴,民主進步黨,14,楊悟空,無黨籍,2,王廷升,中國國民黨,11,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,24,8,1,2,0,1,2,0,109,1,6,0,3,0,8,4,1,2,0,0,0,0
花蓮縣,豐濱鄉,豐濱村,10015080001,朱立倫/王如玄,473,蔡英文/陳建仁,182,宋楚瑜/徐欣瑩,114,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,4,蕭美琴,民主進步黨,99,楊悟空,無黨籍,1,王廷升,中國國民黨,111,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,124,36,3,6,5,9,16,2,462,13,31,0,7,2,0,8,6,2,0,0,0,0
花蓮縣,豐濱鄉,靜浦村,10015080005,朱立倫/王如玄,206,蔡英文/陳建仁,61,宋楚瑜/徐欣瑩,28,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,0,蕭美琴,民主進步黨,13,楊悟空,無黨籍,1,王廷升,中國國民黨,11,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,40,18,0,4,1,0,4,1,183,2,11,1,5,2,1,3,1,1,0,0,0,0
花蓮縣,鳳林鎮,北林里,10015020008,朱立倫/王如玄,99,蔡英文/陳建仁,191,宋楚瑜/徐欣瑩,30,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,6,蕭美琴,民主進步黨,216,楊悟空,無黨籍,4,王廷升,中國國民黨,87,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,155,19,0,1,2,1,4,0,93,5,1,0,2,1,1,15,3,3,0,0,0,0
花蓮縣,鳳林鎮,南平里,10015020009,朱立倫/王如玄,141,蔡英文/陳建仁,135,宋楚瑜/徐欣瑩,29,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,3,蕭美琴,民主進步黨,151,楊悟空,無黨籍,2,王廷升,中國國民黨,141,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,107,13,0,0,1,7,3,2,138,5,9,0,2,0,1,12,1,2,0,0,0,0
花蓮縣,鳳林鎮,大榮里,10015020007,朱立倫/王如玄,313,蔡英文/陳建仁,313,宋楚瑜/徐欣瑩,78,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,8,蕭美琴,民主進步黨,338,楊悟空,無黨籍,1,王廷升,中國國民黨,258,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,230,41,3,3,2,6,11,3,294,20,28,1,21,4,3,16,1,0,0,0,0,0
花蓮縣,鳳林鎮,山興里,10015020006,朱立倫/王如玄,172,蔡英文/陳建仁,90,宋楚瑜/徐欣瑩,32,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,2,蕭美琴,民主進步黨,47,楊悟空,無黨籍,3,王廷升,中國國民黨,37,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,53,16,3,2,0,3,4,0,145,4,45,1,3,1,0,4,1,1,0,0,0,0
花蓮縣,鳳林鎮,林榮里,10015020010,朱立倫/王如玄,230,蔡英文/陳建仁,182,宋楚瑜/徐欣瑩,61,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,8,蕭美琴,民主進步黨,232,楊悟空,無黨籍,2,王廷升,中國國民黨,209,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,134,30,0,1,10,3,5,5,228,7,17,0,7,2,2,10,2,0,0,0,0,0
花蓮縣,鳳林鎮,森榮里,10015020012,朱立倫/王如玄,43,蔡英文/陳建仁,12,宋楚瑜/徐欣瑩,8,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,2,蕭美琴,民主進步黨,15,楊悟空,無黨籍,0,王廷升,中國國民黨,17,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,11,4,0,0,0,0,0,0,40,1,3,0,0,0,0,2,0,0,0,0,0,0
花蓮縣,鳳林鎮,長橋里,10015020011,朱立倫/王如玄,247,蔡英文/陳建仁,235,宋楚瑜/徐欣瑩,77,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,10,蕭美琴,民主進步黨,247,楊悟空,無黨籍,3,王廷升,中國國民黨,210,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,173,35,1,2,6,7,11,2,227,15,21,1,14,3,1,11,1,0,0,0,0,0
花蓮縣,鳳林鎮,鳳仁里,10015020001,朱立倫/王如玄,351,蔡英文/陳建仁,268,宋楚瑜/徐欣瑩,88,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,7,蕭美琴,民主進步黨,364,楊悟空,無黨籍,2,王廷升,中國國民黨,297,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,208,54,2,3,6,4,10,3,316,10,26,1,11,2,4,26,1,1,0,0,0,0
花蓮縣,鳳林鎮,鳳信里,10015020005,朱立倫/王如玄,401,蔡英文/陳建仁,202,宋楚瑜/徐欣瑩,126,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,6,蕭美琴,民主進步黨,194,楊悟空,無黨籍,4,王廷升,中國國民黨,222,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,130,60,4,4,9,12,8,2,366,9,67,1,8,0,1,21,3,1,0,0,0,0
花蓮縣,鳳林鎮,鳳智里,10015020004,朱立倫/王如玄,414,蔡英文/陳建仁,186,宋楚瑜/徐欣瑩,78,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,8,蕭美琴,民主進步黨,270,楊悟空,無黨籍,4,王廷升,中國國民黨,356,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,140,49,0,1,6,10,6,2,389,11,22,0,14,1,0,24,0,2,0,0,0,0
花蓮縣,鳳林鎮,鳳禮里,10015020003,朱立倫/王如玄,212,蔡英文/陳建仁,143,宋楚瑜/徐欣瑩,39,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,1,蕭美琴,民主進步黨,181,楊悟空,無黨籍,6,王廷升,中國國民黨,194,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,110,31,0,1,5,6,2,1,203,7,9,0,7,0,1,9,0,1,0,0,0,0
花蓮縣,鳳林鎮,鳳義里,10015020002,朱立倫/王如玄,186,蔡英文/陳建仁,114,宋楚瑜/徐欣瑩,63,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,黄師鵬,無黨籍,6,蕭美琴,民主進步黨,157,楊悟空,無黨籍,3,王廷升,中國國民黨,178,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,86,30,0,5,5,6,9,3,181,1,12,0,3,0,0,7,1,3,0,0,0,0
