縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,平原立委候選人1＿候選人名稱,平原立委候選人1＿黨籍,平原立委候選人1_得票數,平原立委候選人2＿候選人名稱,平原立委候選人2＿黨籍,平原立委候選人2_得票數,平原立委候選人3＿候選人名稱,平原立委候選人3＿黨籍,平原立委候選人3_得票數,平原立委候選人4＿候選人名稱,平原立委候選人4＿黨籍,平原立委候選人4_得票數,平原立委候選人5＿候選人名稱,平原立委候選人5＿黨籍,平原立委候選人5_得票數,平原立委候選人6＿候選人名稱,平原立委候選人6＿黨籍,平原立委候選人6_得票數,平原立委候選人7＿候選人名稱,平原立委候選人7＿黨籍,平原立委候選人7_得票數,平原立委候選人8＿候選人名稱,平原立委候選人8＿黨籍,平原立委候選人8_得票數,平原立委候選人9＿候選人名稱,平原立委候選人9＿黨籍,平原立委候選人9_得票數,平原立委候選人10＿候選人名稱,平原立委候選人10＿黨籍,平原立委候選人10_得票數,平原立委有效票數A,平原立委無效票數B,平原立委投票數C,平原立委選舉人數G,山原立委候選人1＿候選人名稱,山原立委候選人1＿黨籍,山原立委候選人1_得票數,山原立委候選人2＿候選人名稱,山原立委候選人2＿黨籍,山原立委候選人2_得票數,山原立委候選人3＿候選人名稱,山原立委候選人3＿黨籍,山原立委候選人3_得票數,山原立委候選人4＿候選人名稱,山原立委候選人4＿黨籍,山原立委候選人4_得票數,山原立委候選人5＿候選人名稱,山原立委候選人5＿黨籍,山原立委候選人5_得票數,山原立委候選人6＿候選人名稱,山原立委候選人6＿黨籍,山原立委候選人6_得票數,山原立委候選人7＿候選人名稱,山原立委候選人7＿黨籍,山原立委候選人7_得票數,山原立委候選人8＿候選人名稱,山原立委候選人8＿黨籍,山原立委候選人8_得票數,山原立委候選人9＿候選人名稱,山原立委候選人9＿黨籍,山原立委候選人9_得票數,山原立委候選人10＿候選人名稱,山原立委候選人10＿黨籍,山原立委候選人10_得票數,山原立委有效票數A,山原立委無效票數B,山原立委投票數C,山原立委選舉人數G,"不分區政黨(1)

小民參政歐巴桑聯盟","不分區政黨(2)

台灣綠黨","不分區政黨(3)

臺灣雙語無法黨","不分區政黨(4)

台灣基進","不分區政黨(5)

中華統一促進黨","不分區政黨(6)

民主進步黨","不分區政黨(7)

制度救世島","不分區政黨(8)

時代力量","不分區政黨(9)

中國國民黨","不分區政黨(10)

司法改革黨","不分區政黨(11)

新黨","不分區政黨(12)

台灣民眾黨","不分區政黨(13)

台灣維新","不分區政黨(14)

親民黨","不分區政黨(15)

人民最大黨","不分區政黨(16)

台灣團結聯盟",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
臺北市,北投區,一德里,1200037,柯文哲/吳欣盈,1197,賴清德/蕭美琴,1993,侯友宜/趙少康,1417,,0,,0,,0,,0,,0,,0,,0,151,779,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,151,12,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,151,5,1,5,43,53,9,23,4,1782,5,119,1366,11,16,1084,1,37,1,11,0,4565,60,83
臺北市,北投區,中和里,1200030,柯文哲/吳欣盈,702,賴清德/蕭美琴,1203,侯友宜/趙少康,1150,,0,,0,,0,,0,,0,,0,,0,127,832,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,127,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,127,0,0,5,29,24,4,20,5,1058,3,81,1095,8,18,656,2,15,3,6,0,3027,63,83
臺北市,北投區,中央里,1200022,柯文哲/吳欣盈,1175,賴清德/蕭美琴,2183,侯友宜/趙少康,1589,,0,,0,,0,,0,,0,,0,,0,94,662,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,94,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,94,0,0,5,64,41,16,20,0,1971,5,122,1547,19,12,1067,2,29,0,6,0,4921,56,83
臺北市,北投區,中庸里,1200028,柯文哲/吳欣盈,616,賴清德/蕭美琴,1049,侯友宜/趙少康,787,,0,,0,,0,,0,,0,,0,,0,120,781,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,120,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,120,0,0,5,18,25,7,14,5,937,1,68,757,7,6,570,1,16,1,4,0,2437,32,83
臺北市,北投區,中心里,1200027,柯文哲/吳欣盈,1009,賴清德/蕭美琴,1582,侯友宜/趙少康,1347,,0,,0,,0,,0,,0,,0,,0,115,776,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,115,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,115,0,0,5,44,41,13,32,2,1372,2,93,1318,11,21,905,1,37,3,10,0,3905,55,83
臺北市,北投區,八仙里,1200018,柯文哲/吳欣盈,764,賴清德/蕭美琴,1401,侯友宜/趙少康,1137,,0,,0,,0,,0,,0,,0,,0,75,857,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,75,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,75,0,0,5,28,34,6,19,1,1215,3,96,1103,5,9,712,2,27,1,16,0,3277,44,83
臺北市,北投區,吉利里,1200013,柯文哲/吳欣盈,1086,賴清德/蕭美琴,1525,侯友宜/趙少康,1631,,0,,0,,0,,0,,0,,0,,0,53,890,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,53,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,53,0,0,5,48,36,11,20,2,1314,1,124,1621,12,19,958,5,25,2,7,0,4205,67,83
臺北市,北投區,吉慶里,1200014,柯文哲/吳欣盈,789,賴清德/蕭美琴,1419,侯友宜/趙少康,990,,0,,0,,0,,0,,0,,0,,0,58,825,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,58,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,58,0,0,5,42,31,5,24,2,1234,2,86,964,7,4,753,0,23,1,9,0,3187,31,83
臺北市,北投區,大同里,1200024,柯文哲/吳欣盈,798,賴清德/蕭美琴,1519,侯友宜/趙少康,1078,,0,,0,,0,,0,,0,,0,,0,104,826,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,104,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,104,0,0,5,29,36,12,16,2,1359,4,95,1017,11,10,728,3,28,0,15,0,3365,45,83
臺北市,北投區,大屯里,1200041,柯文哲/吳欣盈,162,賴清德/蕭美琴,376,侯友宜/趙少康,190,,0,,0,,0,,0,,0,,0,,0,168,728,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,168,2,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,168,3,0,5,6,11,5,3,0,348,3,13,182,0,0,137,0,7,0,4,0,719,12,83
臺北市,北投區,奇岩里,1200020,柯文哲/吳欣盈,1746,賴清德/蕭美琴,2979,侯友宜/趙少康,2412,,0,,0,,0,,0,,0,,0,,0,81,1214,19,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,81,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,81,0,0,5,64,53,19,42,2,2621,2,202,2370,12,44,1600,5,35,2,17,0,7090,97,83
臺北市,北投區,尊賢里,1200015,柯文哲/吳欣盈,715,賴清德/蕭美琴,1363,侯友宜/趙少康,862,,0,,0,,0,,0,,0,,0,,0,62,1016,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,62,6,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,62,4,0,5,32,20,7,18,0,1215,1,83,841,7,6,675,1,19,2,2,0,2929,30,83
臺北市,北投區,建民里,1200001,柯文哲/吳欣盈,638,賴清德/蕭美琴,1295,侯友宜/趙少康,889,,0,,0,,0,,0,,0,,0,,0,1,920,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,0,0,5,21,28,9,21,2,1115,1,75,893,8,12,591,2,17,1,8,0,2804,32,83
臺北市,北投區,振華里,1200008,柯文哲/吳欣盈,1040,賴清德/蕭美琴,1785,侯友宜/趙少康,1764,,0,,0,,0,,0,,0,,0,,0,31,890,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,31,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,31,0,0,5,45,37,16,29,3,1581,1,110,1751,13,23,928,2,16,1,7,0,4563,52,83
臺北市,北投區,文化里,1200033,柯文哲/吳欣盈,584,賴清德/蕭美琴,681,侯友宜/趙少康,1224,,0,,0,,0,,0,,0,,0,,0,137,786,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,137,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,137,0,0,5,23,22,5,14,5,558,2,58,1206,8,19,533,1,22,0,4,0,2480,25,83
臺北市,北投區,文林里,1200002,柯文哲/吳欣盈,608,賴清德/蕭美琴,1241,侯友宜/趙少康,914,,0,,0,,0,,0,,0,,0,,0,4,859,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,4,8,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,4,5,0,5,22,24,8,15,2,1108,1,81,874,7,5,565,3,15,0,10,0,2740,30,83
臺北市,北投區,智仁里,1200031,柯文哲/吳欣盈,997,賴清德/蕭美琴,1382,侯友宜/趙少康,1293,,0,,0,,0,,0,,0,,0,,0,131,965,13,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,131,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,131,0,0,5,32,31,14,9,7,1207,1,89,1304,9,16,879,2,21,1,13,0,3635,71,83
臺北市,北投區,東華里,1200012,柯文哲/吳欣盈,650,賴清德/蕭美琴,1047,侯友宜/趙少康,1072,,0,,0,,0,,0,,0,,0,,0,50,789,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,50,5,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,50,2,0,5,32,33,7,22,2,917,0,65,1068,3,20,568,1,17,2,5,0,2762,36,83
臺北市,北投區,林泉里,1200026,柯文哲/吳欣盈,454,賴清德/蕭美琴,631,侯友宜/趙少康,659,,0,,0,,0,,0,,0,,0,,0,113,863,10,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,113,9,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,113,8,0,5,11,17,7,7,1,574,1,42,650,1,4,399,3,11,1,4,0,1733,28,83
臺北市,北投區,桃源里,1200036,柯文哲/吳欣盈,986,賴清德/蕭美琴,1577,侯友宜/趙少康,1176,,0,,0,,0,,0,,0,,0,,0,147,1039,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,147,19,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,147,13,0,5,39,37,16,16,3,1403,3,96,1145,9,13,888,2,27,4,5,0,3706,55,83
臺北市,北投區,榮光里,1200005,柯文哲/吳欣盈,1109,賴清德/蕭美琴,1632,侯友宜/趙少康,1499,,0,,0,,0,,0,,0,,0,,0,16,867,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,16,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,16,0,0,5,36,41,7,23,6,1412,3,125,1466,5,21,1012,1,38,2,13,0,4211,47,83
臺北市,北投區,榮華里,1200006,柯文哲/吳欣盈,954,賴清德/蕭美琴,1864,侯友宜/趙少康,1778,,0,,0,,0,,0,,0,,0,,0,21,907,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,21,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,21,0,0,5,47,56,14,28,4,1615,2,143,1727,8,22,886,4,26,2,10,0,4594,40,83
臺北市,北投區,永和里,1200009,柯文哲/吳欣盈,1222,賴清德/蕭美琴,2437,侯友宜/趙少康,2050,,0,,0,,0,,0,,0,,0,,0,36,803,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,36,14,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,36,3,0,5,40,46,12,27,9,2170,5,158,2018,6,25,1107,3,36,2,7,0,5671,70,83
臺北市,北投區,永明里,1200011,柯文哲/吳欣盈,774,賴清德/蕭美琴,1132,侯友宜/趙少康,1098,,0,,0,,0,,0,,0,,0,,0,47,1091,13,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,47,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,47,0,0,5,24,24,9,20,0,996,1,90,1074,7,6,713,1,14,0,3,0,2982,42,83
臺北市,北投區,永欣里,1200010,柯文哲/吳欣盈,1091,賴清德/蕭美琴,1970,侯友宜/趙少康,1932,,0,,0,,0,,0,,0,,0,,0,42,1002,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,42,15,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,42,19,0,5,57,42,13,40,4,1657,5,171,1897,6,20,1007,2,41,1,5,0,4968,51,83
臺北市,北投區,泉源里,1200039,柯文哲/吳欣盈,352,賴清德/蕭美琴,651,侯友宜/趙少康,413,,0,,0,,0,,0,,0,,0,,0,164,390,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,164,2,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,164,1,0,5,12,10,5,11,0,585,1,40,412,1,8,296,1,9,0,1,0,1392,37,83
臺北市,北投區,洲美里,1200019,柯文哲/吳欣盈,386,賴清德/蕭美琴,799,侯友宜/趙少康,362,,0,,0,,0,,0,,0,,0,,0,79,750,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,79,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,79,0,0,5,20,14,6,12,0,704,6,36,352,2,4,367,1,9,1,4,0,1538,20,83
臺北市,北投區,清江里,1200021,柯文哲/吳欣盈,1231,賴清德/蕭美琴,2316,侯友宜/趙少康,1815,,0,,0,,0,,0,,0,,0,,0,88,807,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,88,11,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,88,3,0,5,57,42,10,29,5,2079,11,135,1768,12,23,1091,3,27,3,12,0,5307,100,83
臺北市,北投區,湖山里,1200040,柯文哲/吳欣盈,180,賴清德/蕭美琴,434,侯友宜/趙少康,334,,0,,0,,0,,0,,0,,0,,0,166,512,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,166,4,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,166,1,0,5,5,14,2,7,3,383,2,12,327,3,1,165,0,8,0,3,0,935,20,83
臺北市,北投區,湖田里,1200042,柯文哲/吳欣盈,122,賴清德/蕭美琴,225,侯友宜/趙少康,191,,0,,0,,0,,0,,0,,0,,0,169,538,0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,169,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,169,1,0,5,9,9,0,2,0,188,0,9,185,0,5,100,1,21,0,2,0,531,6,83
臺北市,北投區,溫泉里,1200025,柯文哲/吳欣盈,907,賴清德/蕭美琴,1750,侯友宜/趙少康,1385,,0,,0,,0,,0,,0,,0,,0,108,790,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,108,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,108,0,0,5,43,40,9,24,4,1569,2,96,1345,13,22,801,2,27,2,9,0,4008,39,83
臺北市,北投區,石牌里,1200003,柯文哲/吳欣盈,776,賴清德/蕭美琴,1382,侯友宜/趙少康,1056,,0,,0,,0,,0,,0,,0,,0,7,866,15,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,7,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,7,0,0,5,29,25,15,16,3,1247,3,77,1066,9,11,673,3,17,0,14,0,3208,43,83
臺北市,北投區,福興里,1200004,柯文哲/吳欣盈,1117,賴清德/蕭美琴,1795,侯友宜/趙少康,1442,,0,,0,,0,,0,,0,,0,,0,11,891,9,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,11,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,11,0,0,5,42,30,16,16,3,1558,3,132,1413,7,23,1041,2,32,4,7,0,4329,60,83
臺北市,北投區,秀山里,1200032,柯文哲/吳欣盈,434,賴清德/蕭美琴,754,侯友宜/趙少康,764,,0,,0,,0,,0,,0,,0,,0,135,887,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,135,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,135,0,0,5,17,18,9,16,0,663,2,43,749,6,11,372,1,6,2,11,0,1926,38,83
臺北市,北投區,稻香里,1200035,柯文哲/吳欣盈,798,賴清德/蕭美琴,1274,侯友宜/趙少康,1331,,0,,0,,0,,0,,0,,0,,0,143,878,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,143,13,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,143,17,0,5,22,29,10,22,2,1140,1,103,1292,10,11,686,1,26,1,15,0,3371,53,83
臺北市,北投區,立賢里,1200016,柯文哲/吳欣盈,885,賴清德/蕭美琴,1363,侯友宜/趙少康,1072,,0,,0,,0,,0,,0,,0,,0,65,865,10,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,65,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,65,0,0,5,34,35,14,8,3,1225,3,81,1036,2,11,812,3,26,0,6,0,3299,42,83
臺北市,北投區,立農里,1200017,柯文哲/吳欣盈,1592,賴清德/蕭美琴,2391,侯友宜/趙少康,1855,,0,,0,,0,,0,,0,,0,,0,69,929,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,69,9,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,69,12,1,5,65,55,22,30,1,2078,3,169,1814,21,17,1464,4,35,5,6,0,5789,89,83
臺北市,北投區,裕民里,1200007,柯文哲/吳欣盈,1130,賴清德/蕭美琴,1951,侯友宜/趙少康,1743,,0,,0,,0,,0,,0,,0,,0,26,989,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,26,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,26,0,0,5,53,51,23,21,3,1715,2,111,1721,8,26,1032,3,33,1,8,0,4811,39,83
臺北市,北投區,豐年里,1200034,柯文哲/吳欣盈,687,賴清德/蕭美琴,955,侯友宜/趙少康,905,,0,,0,,0,,0,,0,,0,,0,140,873,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,140,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,140,0,0,5,12,18,8,15,0,846,2,76,911,7,13,596,2,11,1,4,0,2522,41,83
臺北市,北投區,長安里,1200023,柯文哲/吳欣盈,912,賴清德/蕭美琴,1528,侯友宜/趙少康,1213,,0,,0,,0,,0,,0,,0,,0,100,886,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,100,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,100,0,0,5,32,36,8,15,4,1378,4,103,1171,8,16,821,3,31,2,4,0,3636,42,83
臺北市,北投區,開明里,1200029,柯文哲/吳欣盈,973,賴清德/蕭美琴,1594,侯友宜/趙少康,1572,,0,,0,,0,,0,,0,,0,,0,123,981,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,123,11,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,123,9,0,5,37,36,12,30,5,1398,1,88,1560,8,29,878,0,18,3,3,0,4106,60,83
臺北市,北投區,關渡里,1200038,柯文哲/吳欣盈,1627,賴清德/蕭美琴,2723,侯友宜/趙少康,2266,,0,,0,,0,,0,,0,,0,,0,156,1633,9,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,156,28,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,156,19,0,5,64,78,11,28,7,2387,6,170,2166,19,28,1514,2,62,3,17,0,6562,110,83
臺北市,南港區,三重里,0900004,柯文哲/吳欣盈,1276,賴清德/蕭美琴,1677,侯友宜/趙少康,1691,,0,,0,,0,,0,,0,,0,,0,853,962,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,853,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,853,0,0,5,36,46,19,42,3,1396,1,141,1672,6,23,1195,1,26,2,10,0,4619,54,83
臺北市,南港區,中南里,0900002,柯文哲/吳欣盈,580,賴清德/蕭美琴,848,侯友宜/趙少康,688,,0,,0,,0,,0,,0,,0,,0,850,689,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,850,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,850,0,0,5,18,13,5,20,1,754,3,54,697,4,8,510,0,7,0,3,0,2097,35,83
臺北市,南港區,中研里,0900017,柯文哲/吳欣盈,1502,賴清德/蕭美琴,2198,侯友宜/趙少康,1984,,0,,0,,0,,0,,0,,0,,0,861,956,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,861,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,861,0,0,5,52,49,16,59,2,1819,2,169,1960,12,31,1390,4,42,6,14,0,5627,97,83
臺北市,南港區,九如里,0900018,柯文哲/吳欣盈,989,賴清德/蕭美琴,1264,侯友宜/趙少康,1631,,0,,0,,0,,0,,0,,0,,0,867,932,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,867,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,867,0,0,5,35,38,12,28,3,1073,5,103,1595,9,19,880,1,24,3,4,0,3832,65,83
臺北市,南港區,仁福里,0900019,柯文哲/吳欣盈,930,賴清德/蕭美琴,1134,侯友宜/趙少康,1543,,0,,0,,0,,0,,0,,0,,0,921,851,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,921,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,921,0,0,5,31,31,12,36,4,942,1,73,1508,8,33,868,3,21,2,9,0,3582,51,83
臺北市,南港區,南港里,0900001,柯文哲/吳欣盈,1029,賴清德/蕭美琴,1335,侯友宜/趙少康,1235,,0,,0,,0,,0,,0,,0,,0,846,707,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,846,24,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,846,14,0,5,30,26,11,23,1,1157,3,102,1249,9,10,939,2,12,1,6,0,3581,45,83
臺北市,南港區,合成里,0900010,柯文哲/吳欣盈,988,賴清德/蕭美琴,1571,侯友宜/趙少康,1517,,0,,0,,0,,0,,0,,0,,0,896,745,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,896,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,896,0,0,5,24,33,13,36,4,1392,11,111,1489,4,26,863,2,22,9,5,0,4044,57,83
臺北市,南港區,成福里,0900011,柯文哲/吳欣盈,1150,賴清德/蕭美琴,1580,侯友宜/趙少康,1979,,0,,0,,0,,0,,0,,0,,0,916,998,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,916,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,916,0,0,5,33,25,15,37,7,1357,0,125,1960,12,29,1028,3,25,3,13,0,4672,70,83
臺北市,南港區,新光里,0900006,柯文哲/吳欣盈,585,賴清德/蕭美琴,805,侯友宜/趙少康,944,,0,,0,,0,,0,,0,,0,,0,901,823,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,901,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,901,0,0,5,28,18,9,24,5,691,4,64,915,12,10,508,1,9,3,7,0,2308,39,83
臺北市,南港區,新富里,0900003,柯文哲/吳欣盈,617,賴清德/蕭美琴,962,侯友宜/趙少康,789,,0,,0,,0,,0,,0,,0,,0,858,750,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,858,2,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,858,6,1,5,19,18,7,15,2,846,3,56,786,2,10,537,3,13,2,10,0,2329,51,83
臺北市,南港區,東新里,0900005,柯文哲/吳欣盈,1197,賴清德/蕭美琴,1577,侯友宜/趙少康,1463,,0,,0,,0,,0,,0,,0,,0,877,816,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,877,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,877,0,0,5,43,41,15,34,2,1368,5,104,1421,16,16,1094,2,20,2,8,0,4191,67,83
臺北市,南港區,東明里,0900007,柯文哲/吳欣盈,1041,賴清德/蕭美琴,1161,侯友宜/趙少康,1314,,0,,0,,0,,0,,0,,0,,0,886,893,9,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,886,0,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,886,0,0,5,43,30,14,34,5,971,2,105,1257,8,17,961,2,23,2,8,0,3482,61,83
