縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,區域立委候選人1＿候選人名稱,區域立委候選人1＿黨籍,區域立委候選人1_得票數,區域立委候選人2＿候選人名稱,區域立委候選人2＿黨籍,區域立委候選人2_得票數,區域立委候選人3＿候選人名稱,區域立委候選人3＿黨籍,區域立委候選人3_得票數,區域立委候選人4＿候選人名稱,區域立委候選人4＿黨籍,區域立委候選人4_得票數,區域立委候選人5＿候選人名稱,區域立委候選人5＿黨籍,區域立委候選人5_得票數,區域立委候選人6＿候選人名稱,區域立委候選人6＿黨籍,區域立委候選人6_得票數,區域立委候選人7＿候選人名稱,區域立委候選人7＿黨籍,區域立委候選人7_得票數,區域立委候選人8＿候選人名稱,區域立委候選人8＿黨籍,區域立委候選人8_得票數,區域立委候選人9＿候選人名稱,區域立委候選人9＿黨籍,區域立委候選人9_得票數,區域立委候選人10＿候選人名稱,區域立委候選人10＿黨籍,區域立委候選人10_得票數,區域立委候選人11＿候選人名稱,區域立委候選人11＿黨籍,區域立委候選人11_得票數,區域立委候選人12＿候選人名稱,區域立委候選人12＿黨籍,區域立委候選人12_得票數,區域立委有效票數A,區域立委無效票數B,區域立委投票數C,區域立委選舉人數G,"不分區政黨(1)

民主進步黨","不分區政黨(2)

親民黨","不分區政黨(3)

自由台灣黨","不分區政黨(4)

和平鴿聯盟黨","不分區政黨(5)

軍公教聯盟黨","不分區政黨(6)

民國黨","不分區政黨(7)

信心希望聯盟","不分區政黨(8)

中華統一促進黨","不分區政黨(9)

中國國民黨","不分區政黨(10)

台灣團結聯盟","不分區政黨(11)

時代力量","不分區政黨(12)

大愛憲改聯盟","不分區政黨(13)

綠黨社會民主黨聯盟","不分區政黨(14)

台灣獨立黨","不分區政黨(15)

無黨團結聯盟","不分區政黨(16)

新黨","不分區政黨(17)

健保免費連線","不分區政黨(18)

樹黨",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
臺北市,中山區,行政里,63000040024,朱立倫/王如玄,1135,蔡英文/陳建仁,1960,宋楚瑜/徐欣瑩,382,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,11,蔣萬安,中國國民黨,1486,潘建志,無黨籍,1434,林新凱,無黨籍,18,趙燕傑,無黨籍,4,邱正浩,無黨籍,14,陳科引,無黨籍,27,李晏榕,無黨籍,417,李成嶽,無黨籍,6,黃麗香,無黨籍,11,,,0,,,0,0,0,0,0,1525,216,8,8,11,44,59,19,902,69,220,3,119,5,18,217,9,25,0,0,0,0
臺北市,中山區,金泰里,63000040041,朱立倫/王如玄,1546,蔡英文/陳建仁,1954,宋楚瑜/徐欣瑩,446,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,4,蔣萬安,中國國民黨,1887,潘建志,無黨籍,1363,林新凱,無黨籍,32,趙燕傑,無黨籍,9,邱正浩,無黨籍,10,陳科引,無黨籍,34,李晏榕,無黨籍,513,李成嶽,無黨籍,13,黃麗香,無黨籍,9,,,0,,,0,0,0,0,0,1426,271,4,2,23,50,122,16,1156,88,271,3,119,5,7,347,7,26,0,0,0,0
臺北市,中山區,集英里,63000040008,朱立倫/王如玄,1140,蔡英文/陳建仁,2372,宋楚瑜/徐欣瑩,442,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,19,蔣萬安,中國國民黨,1432,潘建志,無黨籍,1721,林新凱,無黨籍,20,趙燕傑,無黨籍,11,邱正浩,無黨籍,12,陳科引,無黨籍,29,李晏榕,無黨籍,568,李成嶽,無黨籍,17,黃麗香,無黨籍,27,,,0,,,0,0,0,0,0,1863,246,8,7,14,49,79,13,921,75,297,5,124,4,13,179,8,32,0,0,0,0
臺北市,中山區,龍洲里,63000040035,朱立倫/王如玄,1697,蔡英文/陳建仁,1007,宋楚瑜/徐欣瑩,364,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,高士恩,無黨籍,2,蔣萬安,中國國民黨,2020,潘建志,無黨籍,685,林新凱,無黨籍,6,趙燕傑,無黨籍,7,邱正浩,無黨籍,3,陳科引,無黨籍,16,李晏榕,無黨籍,263,李成嶽,無黨籍,14,黃麗香,無黨籍,11,,,0,,,0,0,0,0,0,705,197,4,1,19,24,96,23,1252,43,150,1,104,2,2,424,6,26,0,0,0,0
臺北市,中正區,三愛里,63000050031,朱立倫/王如玄,1855,蔡英文/陳建仁,2389,宋楚瑜/徐欣瑩,443,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,2201,李家幸,無黨籍,20,黃福卿,無黨籍,26,洪顯政,無黨籍,21,龔偉綸,無黨籍,55,林昶佐,無黨籍,2165,尤瑞敏,無黨籍,135,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1742,261,16,0,31,65,150,18,1285,122,250,4,209,5,16,462,10,69,0,0,0,0
臺北市,中正區,光復里,63000050023,朱立倫/王如玄,720,蔡英文/陳建仁,1020,宋楚瑜/徐欣瑩,258,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,942,李家幸,無黨籍,12,黃福卿,無黨籍,9,洪顯政,無黨籍,10,龔偉綸,無黨籍,20,林昶佐,無黨籍,943,尤瑞敏,無黨籍,43,,,0,,,0,,,0,,,0,,,0,0,0,0,0,775,128,3,5,8,29,45,23,565,50,131,1,48,5,5,151,8,18,0,0,0,0
臺北市,中正區,南福里,63000050019,朱立倫/王如玄,2237,蔡英文/陳建仁,2743,宋楚瑜/徐欣瑩,564,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,2709,李家幸,無黨籍,30,黃福卿,無黨籍,23,洪顯政,無黨籍,22,龔偉綸,無黨籍,51,林昶佐,無黨籍,2499,尤瑞敏,無黨籍,150,,,0,,,0,,,0,,,0,,,0,0,0,0,0,2024,319,10,4,54,68,166,28,1668,114,322,3,225,5,22,469,8,62,0,0,0,0
臺北市,中正區,南門里,63000050017,朱立倫/王如玄,734,蔡英文/陳建仁,675,宋楚瑜/徐欣瑩,165,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,884,李家幸,無黨籍,3,黃福卿,無黨籍,6,洪顯政,無黨籍,7,龔偉綸,無黨籍,12,林昶佐,無黨籍,608,尤瑞敏,無黨籍,46,,,0,,,0,,,0,,,0,,,0,0,0,0,0,480,83,1,0,12,16,46,10,555,29,87,2,51,2,4,191,3,16,0,0,0,0
臺北市,中正區,富水里,63000050002,朱立倫/王如玄,666,蔡英文/陳建仁,506,宋楚瑜/徐欣瑩,191,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,344,賴樹聲,無黨籍,17,苗博雅,無黨籍,167,賴士葆,中國國民黨,776,陳如聖,無黨籍,7,方景鈞,無黨籍,13,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,333,100,5,4,29,21,42,14,478,18,90,1,46,2,7,159,2,17,0,0,0,0
臺北市,中正區,幸市里,63000050027,朱立倫/王如玄,1042,蔡英文/陳建仁,1417,宋楚瑜/徐欣瑩,240,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1271,李家幸,無黨籍,10,黃福卿,無黨籍,6,洪顯政,無黨籍,11,龔偉綸,無黨籍,17,林昶佐,無黨籍,1302,尤瑞敏,無黨籍,54,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1059,129,10,3,15,30,83,3,748,71,157,1,97,2,9,262,2,34,0,0,0,0
臺北市,中正區,幸福里,63000050026,朱立倫/王如玄,975,蔡英文/陳建仁,1284,宋楚瑜/徐欣瑩,268,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1214,李家幸,無黨籍,14,黃福卿,無黨籍,9,洪顯政,無黨籍,6,龔偉綸,無黨籍,31,林昶佐,無黨籍,1163,尤瑞敏,無黨籍,47,,,0,,,0,,,0,,,0,,,0,0,0,0,0,973,138,10,1,13,36,83,16,714,43,162,5,76,3,9,206,9,22,0,0,0,0
臺北市,中正區,廈安里,63000050015,朱立倫/王如玄,791,蔡英文/陳建仁,1209,宋楚瑜/徐欣瑩,249,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1001,李家幸,無黨籍,8,黃福卿,無黨籍,6,洪顯政,無黨籍,5,龔偉綸,無黨籍,18,林昶佐,無黨籍,1093,尤瑞敏,無黨籍,79,,,0,,,0,,,0,,,0,,,0,0,0,0,0,875,126,3,5,14,32,67,6,618,54,176,3,77,3,6,157,1,32,0,0,0,0
臺北市,中正區,建國里,63000050022,朱立倫/王如玄,326,蔡英文/陳建仁,367,宋楚瑜/徐欣瑩,97,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,402,李家幸,無黨籍,2,黃福卿,無黨籍,3,洪顯政,無黨籍,2,龔偉綸,無黨籍,11,林昶佐,無黨籍,330,尤瑞敏,無黨籍,21,,,0,,,0,,,0,,,0,,,0,0,0,0,0,264,63,2,0,2,7,18,10,240,14,54,1,27,2,3,78,1,6,0,0,0,0
臺北市,中正區,忠勤里,63000050014,朱立倫/王如玄,1464,蔡英文/陳建仁,1837,宋楚瑜/徐欣瑩,519,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1880,李家幸,無黨籍,24,黃福卿,無黨籍,13,洪顯政,無黨籍,11,龔偉綸,無黨籍,42,林昶佐,無黨籍,1665,尤瑞敏,無黨籍,119,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1429,257,7,6,21,64,74,29,1185,76,203,5,77,12,8,287,14,47,0,0,0,0
臺北市,中正區,愛國里,63000050016,朱立倫/王如玄,705,蔡英文/陳建仁,916,宋楚瑜/徐欣瑩,164,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,842,李家幸,無黨籍,7,黃福卿,無黨籍,8,洪顯政,無黨籍,7,龔偉綸,無黨籍,8,林昶佐,無黨籍,852,尤瑞敏,無黨籍,39,,,0,,,0,,,0,,,0,,,0,0,0,0,0,697,105,3,1,12,10,40,14,520,39,99,2,59,0,3,158,1,29,0,0,0,0
臺北市,中正區,文北里,63000050029,朱立倫/王如玄,1211,蔡英文/陳建仁,1589,宋楚瑜/徐欣瑩,275,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1443,李家幸,無黨籍,17,黃福卿,無黨籍,13,洪顯政,無黨籍,11,龔偉綸,無黨籍,30,林昶佐,無黨籍,1439,尤瑞敏,無黨籍,87,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1162,160,11,0,21,35,98,24,852,102,169,3,130,2,3,278,3,39,0,0,0,0
臺北市,中正區,文盛里,63000050003,朱立倫/王如玄,613,蔡英文/陳建仁,779,宋楚瑜/徐欣瑩,164,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,597,賴樹聲,無黨籍,20,苗博雅,無黨籍,202,賴士葆,中國國民黨,700,陳如聖,無黨籍,6,方景鈞,無黨籍,13,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,583,62,4,1,10,16,63,12,412,36,104,2,66,0,2,172,7,14,0,0,0,0
臺北市,中正區,文祥里,63000050030,朱立倫/王如玄,1694,蔡英文/陳建仁,2117,宋楚瑜/徐欣瑩,425,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,2037,李家幸,無黨籍,25,黃福卿,無黨籍,12,洪顯政,無黨籍,10,龔偉綸,無黨籍,40,林昶佐,無黨籍,1957,尤瑞敏,無黨籍,117,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1570,208,8,3,30,53,116,19,1240,85,261,3,181,0,10,407,3,52,0,0,0,0
臺北市,中正區,新營里,63000050021,朱立倫/王如玄,2135,蔡英文/陳建仁,2087,宋楚瑜/徐欣瑩,549,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,2624,李家幸,無黨籍,24,黃福卿,無黨籍,15,洪顯政,無黨籍,11,龔偉綸,無黨籍,49,林昶佐,無黨籍,1881,尤瑞敏,無黨籍,133,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1494,280,6,2,53,73,151,33,1561,96,284,3,204,9,7,490,7,60,0,0,0,0
臺北市,中正區,東門里,63000050028,朱立倫/王如玄,1001,蔡英文/陳建仁,1054,宋楚瑜/徐欣瑩,211,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1216,李家幸,無黨籍,8,黃福卿,無黨籍,9,洪顯政,無黨籍,7,龔偉綸,無黨籍,25,林昶佐,無黨籍,893,尤瑞敏,無黨籍,63,,,0,,,0,,,0,,,0,,,0,0,0,0,0,737,117,5,0,13,31,50,9,721,49,126,1,99,7,6,265,1,29,0,0,0,0
臺北市,中正區,板溪里,63000050008,朱立倫/王如玄,775,蔡英文/陳建仁,998,宋楚瑜/徐欣瑩,232,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,765,賴樹聲,無黨籍,20,苗博雅,無黨籍,245,賴士葆,中國國民黨,917,陳如聖,無黨籍,9,方景鈞,無黨籍,5,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,728,112,1,1,21,27,52,14,579,46,124,1,74,4,5,176,4,21,0,0,0,0
臺北市,中正區,林興里,63000050004,朱立倫/王如玄,1134,蔡英文/陳建仁,1096,宋楚瑜/徐欣瑩,295,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,856,賴樹聲,無黨籍,22,苗博雅,無黨籍,288,賴士葆,中國國民黨,1285,陳如聖,無黨籍,19,方景鈞,無黨籍,19,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,782,171,5,3,31,49,101,26,773,39,151,1,95,3,4,256,8,32,0,0,0,0
臺北市,中正區,梅花里,63000050025,朱立倫/王如玄,711,蔡英文/陳建仁,979,宋楚瑜/徐欣瑩,152,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,850,李家幸,無黨籍,14,黃福卿,無黨籍,5,洪顯政,無黨籍,11,龔偉綸,無黨籍,16,林昶佐,無黨籍,881,尤瑞敏,無黨籍,41,,,0,,,0,,,0,,,0,,,0,0,0,0,0,707,95,2,1,9,24,55,3,550,53,109,4,76,2,4,134,4,22,0,0,0,0
臺北市,中正區,水源里,63000050001,朱立倫/王如玄,628,蔡英文/陳建仁,852,宋楚瑜/徐欣瑩,183,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,663,賴樹聲,無黨籍,8,苗博雅,無黨籍,222,賴士葆,中國國民黨,717,陳如聖,無黨籍,7,方景鈞,無黨籍,15,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,641,89,4,5,10,21,29,7,488,38,110,1,64,2,7,122,4,18,0,0,0,0
臺北市,中正區,永功里,63000050011,朱立倫/王如玄,1223,蔡英文/陳建仁,1985,宋楚瑜/徐欣瑩,352,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1552,李家幸,無黨籍,26,黃福卿,無黨籍,12,洪顯政,無黨籍,8,龔偉綸,無黨籍,19,林昶佐,無黨籍,1782,尤瑞敏,無黨籍,92,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1489,195,12,1,25,54,73,24,939,83,238,2,101,7,8,254,7,45,0,0,0,0
臺北市,中正區,永昌里,63000050012,朱立倫/王如玄,1126,蔡英文/陳建仁,1637,宋楚瑜/徐欣瑩,333,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1446,李家幸,無黨籍,21,黃福卿,無黨籍,9,洪顯政,無黨籍,11,龔偉綸,無黨籍,37,林昶佐,無黨籍,1462,尤瑞敏,無黨籍,77,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1246,180,4,3,11,51,52,29,896,74,187,4,84,4,13,219,4,32,0,0,0,0
臺北市,中正區,河堤里,63000050005,朱立倫/王如玄,1185,蔡英文/陳建仁,1246,宋楚瑜/徐欣瑩,293,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,931,賴樹聲,無黨籍,24,苗博雅,無黨籍,348,賴士葆,中國國民黨,1358,陳如聖,無黨籍,19,方景鈞,無黨籍,29,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,863,169,7,1,22,37,76,15,800,53,183,1,108,1,10,326,9,58,0,0,0,0
臺北市,中正區,網溪里,63000050007,朱立倫/王如玄,1405,蔡英文/陳建仁,1660,宋楚瑜/徐欣瑩,361,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,1204,賴樹聲,無黨籍,27,苗博雅,無黨籍,452,賴士葆,中國國民黨,1647,陳如聖,無黨籍,16,方景鈞,無黨籍,32,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1187,186,5,6,19,44,104,24,969,68,242,1,151,4,7,358,7,58,0,0,0,0
臺北市,中正區,螢圃里,63000050009,朱立倫/王如玄,1377,蔡英文/陳建仁,1561,宋楚瑜/徐欣瑩,296,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,1161,賴樹聲,無黨籍,17,苗博雅,無黨籍,394,賴士葆,中國國民黨,1566,陳如聖,無黨籍,19,方景鈞,無黨籍,21,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1116,166,8,5,20,42,100,17,979,52,208,4,111,5,10,328,3,60,0,0,0,0
臺北市,中正區,螢雪里,63000050010,朱立倫/王如玄,1086,蔡英文/陳建仁,1308,宋楚瑜/徐欣瑩,320,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,954,賴樹聲,無黨籍,23,苗博雅,無黨籍,379,賴士葆,中國國民黨,1250,陳如聖,無黨籍,22,方景鈞,無黨籍,31,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,987,157,13,4,23,37,60,18,821,52,179,1,94,4,6,229,9,35,0,0,0,0
臺北市,中正區,頂東里,63000050006,朱立倫/王如玄,1445,蔡英文/陳建仁,1835,宋楚瑜/徐欣瑩,369,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,李慶元,無黨籍,1337,賴樹聲,無黨籍,31,苗博雅,無黨籍,492,賴士葆,中國國民黨,1708,陳如聖,無黨籍,16,方景鈞,無黨籍,31,,,0,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1317,174,8,9,35,50,116,23,1057,84,245,1,126,7,11,341,10,62,0,0,0,0
臺北市,中正區,黎明里,63000050024,朱立倫/王如玄,672,蔡英文/陳建仁,761,宋楚瑜/徐欣瑩,228,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,862,李家幸,無黨籍,10,黃福卿,無黨籍,11,洪顯政,無黨籍,6,龔偉綸,無黨籍,17,林昶佐,無黨籍,682,尤瑞敏,無黨籍,36,,,0,,,0,,,0,,,0,,,0,0,0,0,0,549,126,7,1,9,23,35,6,510,50,100,2,55,5,1,153,10,16,0,0,0,0
臺北市,中正區,龍光里,63000050018,朱立倫/王如玄,756,蔡英文/陳建仁,907,宋楚瑜/徐欣瑩,211,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,956,李家幸,無黨籍,3,黃福卿,無黨籍,5,洪顯政,無黨籍,4,龔偉綸,無黨籍,18,林昶佐,無黨籍,806,尤瑞敏,無黨籍,54,,,0,,,0,,,0,,,0,,,0,0,0,0,0,666,103,6,0,13,23,27,12,599,47,106,1,70,2,11,165,2,28,0,0,0,0
臺北市,中正區,龍福里,63000050020,朱立倫/王如玄,1335,蔡英文/陳建仁,1692,宋楚瑜/徐欣瑩,368,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,1636,李家幸,無黨籍,19,黃福卿,無黨籍,20,洪顯政,無黨籍,7,龔偉綸,無黨籍,31,林昶佐,無黨籍,1518,尤瑞敏,無黨籍,89,,,0,,,0,,,0,,,0,,,0,0,0,0,0,1246,204,2,0,17,53,79,18,1038,70,207,2,130,6,4,280,2,41,0,0,0,0
臺北市,中正區,龍興里,63000050013,朱立倫/王如玄,753,蔡英文/陳建仁,1134,宋楚瑜/徐欣瑩,240,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林郁方,中國國民黨,990,李家幸,無黨籍,7,黃福卿,無黨籍,3,洪顯政,無黨籍,7,龔偉綸,無黨籍,16,林昶佐,無黨籍,1022,尤瑞敏,無黨籍,62,,,0,,,0,,,0,,,0,,,0,0,0,0,0,837,133,9,0,14,33,45,3,578,40,133,1,108,1,3,150,4,43,0,0,0,0
臺北市,信義區,三張里,63000020030,朱立倫/王如玄,2331,蔡英文/陳建仁,2337,宋楚瑜/徐欣瑩,577,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,34,呂欣潔,無黨籍,472,詹益正,無黨籍,15,蘇承英,無黨籍,17,范揚律,無黨籍,9,林芷芬,無黨籍,16,費鴻泰,中國國民黨,2568,楊實秋,無黨籍,2031,,,0,,,0,,,0,,,0,0,0,0,0,1678,305,10,6,27,66,129,30,1668,96,314,7,180,13,15,612,13,70,0,0,0,0
臺北市,信義區,三犁里,63000020031,朱立倫/王如玄,1328,蔡英文/陳建仁,1338,宋楚瑜/徐欣瑩,329,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,19,呂欣潔,無黨籍,270,詹益正,無黨籍,9,蘇承英,無黨籍,11,范揚律,無黨籍,1,林芷芬,無黨籍,8,費鴻泰,中國國民黨,1472,楊實秋,無黨籍,1174,,,0,,,0,,,0,,,0,0,0,0,0,1060,182,2,6,9,43,70,31,918,46,136,3,89,4,9,357,5,26,0,0,0,0
臺北市,信義區,中坡里,63000020024,朱立倫/王如玄,1013,蔡英文/陳建仁,1368,宋楚瑜/徐欣瑩,282,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,19,呂欣潔,無黨籍,289,詹益正,無黨籍,5,蘇承英,無黨籍,11,范揚律,無黨籍,5,林芷芬,無黨籍,10,費鴻泰,中國國民黨,1143,楊實秋,無黨籍,1169,,,0,,,0,,,0,,,0,0,0,0,0,1056,140,6,3,9,35,43,12,808,51,170,2,87,7,5,185,6,42,0,0,0,0
臺北市,信義區,中興里,63000020004,朱立倫/王如玄,778,蔡英文/陳建仁,883,宋楚瑜/徐欣瑩,196,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,12,呂欣潔,無黨籍,195,詹益正,無黨籍,16,蘇承英,無黨籍,6,范揚律,無黨籍,3,林芷芬,無黨籍,6,費鴻泰,中國國民黨,846,楊實秋,無黨籍,762,,,0,,,0,,,0,,,0,0,0,0,0,650,109,1,0,11,34,56,9,531,26,117,3,74,4,4,218,5,19,0,0,0,0
臺北市,信義區,中行里,63000020025,朱立倫/王如玄,1541,蔡英文/陳建仁,2620,宋楚瑜/徐欣瑩,544,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,36,呂欣潔,無黨籍,589,詹益正,無黨籍,22,蘇承英,無黨籍,32,范揚律,無黨籍,6,林芷芬,無黨籍,22,費鴻泰,中國國民黨,1843,楊實秋,無黨籍,2099,,,0,,,0,,,0,,,0,0,0,0,0,2023,275,11,3,26,87,68,29,1248,89,299,8,149,15,22,299,11,42,0,0,0,0
臺北市,信義區,五全里,63000020013,朱立倫/王如玄,1047,蔡英文/陳建仁,1786,宋楚瑜/徐欣瑩,299,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,24,呂欣潔,無黨籍,354,詹益正,無黨籍,12,蘇承英,無黨籍,14,范揚律,無黨籍,3,林芷芬,無黨籍,6,費鴻泰,中國國民黨,1197,楊實秋,無黨籍,1504,,,0,,,0,,,0,,,0,0,0,0,0,1384,167,7,2,16,55,59,21,841,65,199,5,91,6,10,170,6,32,0,0,0,0
臺北市,信義區,五常里,63000020012,朱立倫/王如玄,821,蔡英文/陳建仁,1111,宋楚瑜/徐欣瑩,245,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,16,呂欣潔,無黨籍,250,詹益正,無黨籍,11,蘇承英,無黨籍,7,范揚律,無黨籍,5,林芷芬,無黨籍,7,費鴻泰,中國國民黨,933,楊實秋,無黨籍,931,,,0,,,0,,,0,,,0,0,0,0,0,869,116,2,3,14,59,37,13,652,28,134,2,77,5,3,150,3,14,0,0,0,0
臺北市,信義區,六合里,63000020032,朱立倫/王如玄,1835,蔡英文/陳建仁,1609,宋楚瑜/徐欣瑩,439,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,19,呂欣潔,無黨籍,392,詹益正,無黨籍,10,蘇承英,無黨籍,18,范揚律,無黨籍,3,林芷芬,無黨籍,12,費鴻泰,中國國民黨,2057,楊實秋,無黨籍,1316,,,0,,,0,,,0,,,0,0,0,0,0,1126,219,5,4,24,56,79,35,1333,53,237,2,144,9,12,500,10,39,0,0,0,0
臺北市,信義區,六藝里,63000020010,朱立倫/王如玄,755,蔡英文/陳建仁,1186,宋楚瑜/徐欣瑩,245,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,9,呂欣潔,無黨籍,298,詹益正,無黨籍,13,蘇承英,無黨籍,10,范揚律,無黨籍,3,林芷芬,無黨籍,11,費鴻泰,中國國民黨,888,楊實秋,無黨籍,930,,,0,,,0,,,0,,,0,0,0,0,0,945,126,6,8,13,41,41,6,599,29,136,1,64,0,7,132,4,20,0,0,0,0
臺北市,信義區,嘉興里,63000020037,朱立倫/王如玄,715,蔡英文/陳建仁,983,宋楚瑜/徐欣瑩,189,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,16,呂欣潔,無黨籍,193,詹益正,無黨籍,9,蘇承英,無黨籍,7,范揚律,無黨籍,3,林芷芬,無黨籍,6,費鴻泰,中國國民黨,771,楊實秋,無黨籍,856,,,0,,,0,,,0,,,0,0,0,0,0,752,88,3,2,10,37,43,11,518,44,110,2,66,4,1,177,3,13,0,0,0,0
臺北市,信義區,四維里,63000020017,朱立倫/王如玄,1265,蔡英文/陳建仁,1591,宋楚瑜/徐欣瑩,302,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,15,呂欣潔,無黨籍,309,詹益正,無黨籍,5,蘇承英,無黨籍,12,范揚律,無黨籍,3,林芷芬,無黨籍,7,費鴻泰,中國國民黨,1402,楊實秋,無黨籍,1383,,,0,,,0,,,0,,,0,0,0,0,0,1170,171,14,3,17,54,75,12,979,57,210,3,103,5,17,239,5,22,0,0,0,0
臺北市,信義區,四育里,63000020016,朱立倫/王如玄,1131,蔡英文/陳建仁,1952,宋楚瑜/徐欣瑩,346,,0,,0,,0,,0,,0,,0,,0,0,0,0,0,林文傑,無黨籍,26,呂欣潔,無黨籍,382,詹益正,無黨籍,8,蘇承英,無黨籍,19,范揚律,無黨籍,8,林芷芬,無黨籍,11,費鴻泰,中國國民黨,1311,楊實秋,無黨籍,1626,,,0,,,0,,,0,,,0,0,0,0,0,1479,174,6,6,24,34,78,24,916,96,219,5,120,5,14,190,15,30,0,0,0,0
